-- DATABASE SCHEMA ANALYSIS - SmartSchools ERP
-- =====================================================

-- ALL TABLES WITH BASIC INFORMATION

| table_name                  | table_type | total_size | column_count | has_primary_key |
| --------------------------- | ---------- | ---------- | ------------ | --------------- |
| assignment_submissions      | BASE TABLE | 48 kB      | 11           | 1               |
| assignments                 | BASE TABLE | 112 kB     | 12           | 1               |
| attendance                  | BASE TABLE | 160 kB     | 10           | 1               |
| class_subject_assignments   | BASE TABLE | 104 kB     | 6            | 1               |
| classes                     | BASE TABLE | 72 kB      | 8            | 1               |
| exam_results                | BASE TABLE | 160 kB     | 11           | 1               |
| exams                       | BASE TABLE | 80 kB      | 11           | 1               |
| lesson_plans                | BASE TABLE | 112 kB     | 14           | 1               |
| notifications               | BASE TABLE | 56 kB      | 13           | 1               |
| profiles                    | BASE TABLE | 848 kB     | 16           | 1               |
| school_admin_accounts       | BASE TABLE | 48 kB      | 12           | 1               |
| school_details_view         | VIEW       | 0 bytes    | 23           | 0               |
| school_subscriptions        | BASE TABLE | 40 kB      | 13           | 1               |
| schools                     | BASE TABLE | 672 kB     | 24           | 1               |
| students                    | BASE TABLE | 1376 kB    | 21           | 1               |
| subjects                    | BASE TABLE | 56 kB      | 5            | 1               |
| super_admin_dashboard_stats | VIEW       | 0 bytes    | 17           | 0               |
| system_audit_log            | BASE TABLE | 56 kB      | 12           | 1               |
| system_settings             | BASE TABLE | 80 kB      | 9            | 1               |
| teacher_subject_assignments | BASE TABLE | 72 kB      | 9            | 1               |

-- ALL TABLES WITH COLUMN NAMES
| table_name                  | column_name              | data_type                   | is_nullable |
| teacher_subject_assignments | idx_teacher_assign_teacher_id                                   | CREATE INDEX idx_teacher_assign_teacher_id ON public.teacher_subject_assignments USING btree (teacher_id)                                                                                                         | NON-UNIQUE |
| teacher_subject_assignments | teacher_subject_assignments_pkey                                | CREATE UNIQUE INDEX teacher_subject_assignments_pkey ON public.teacher_subject_assignments USING btree (id)                                                                                                       | UNIQUE     |
| teacher_subject_assignments | teacher_subject_assignments_teacher_id_subject_id_school_id_key | CREATE UNIQUE INDEX teacher_subject_assignments_teacher_id_subject_id_school_id_key ON public.teacher_subject_assignments USING btree (teacher_id, subject_id, school_id, assignment_level, grade_level, section) | UNIQUE     |


-- ERD-STYLE RELATIONSHIP DIAGRAM
| Table                       | Keys & Relationships                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
| --------------------------- | ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
| assignment_submissions      | ➡️ graded_by → profiles(id), ➡️ assignment_id → assignments(id), ➡️ student_id → students(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| assignment_submissions      | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| assignment_submissions      | 🔒 assignment_id (UNIQUE), 🔒 assignment_id (UNIQUE), 🔒 student_id (UNIQUE), 🔒 student_id (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
| assignments                 | ➡️ school_id → schools(id), ➡️ class_id → classes(id), ➡️ subject_id → subjects(id), ➡️ created_by → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| assignments                 | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| attendance                  | ➡️ class_id → classes(id), ➡️ school_id → schools(id), ➡️ marked_by → profiles(id), ➡️ student_id → students(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| attendance                  | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| attendance                  | 🔒 student_id (UNIQUE), 🔒 student_id (UNIQUE), 🔒 date (UNIQUE), 🔒 date (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| class_subject_assignments   | ➡️ teacher_id → profiles(id), ➡️ subject_id → subjects(id), ➡️ class_id → classes(id), ➡️ created_by → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| class_subject_assignments   | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| class_subject_assignments   | 🔒 class_id (UNIQUE), 🔒 class_id (UNIQUE), 🔒 subject_id (UNIQUE), 🔒 subject_id (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| classes                     | ➡️ class_teacher_id → profiles(id), ➡️ school_id → schools(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| classes                     | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| classes                     | 🔒 school_id (UNIQUE), 🔒 school_id (UNIQUE), 🔒 school_id (UNIQUE), 🔒 school_id (UNIQUE), 🔒 grade_level (UNIQUE), 🔒 grade_level (UNIQUE), 🔒 grade_level (UNIQUE), 🔒 grade_level (UNIQUE), 🔒 section (UNIQUE), 🔒 section (UNIQUE), 🔒 section (UNIQUE), 🔒 section (UNIQUE), 🔒 academic_year (UNIQUE), 🔒 academic_year (UNIQUE), 🔒 academic_year (UNIQUE), 🔒 academic_year (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| exam_results                | ➡️ student_id → students(id), ➡️ graded_by → profiles(id), ➡️ exam_id → exams(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| exam_results                | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| exam_results                | 🔒 exam_id (UNIQUE), 🔒 exam_id (UNIQUE), 🔒 student_id (UNIQUE), 🔒 student_id (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| exams                       | ➡️ school_id → schools(id), ➡️ created_by → profiles(id), ➡️ subject_id → subjects(id), ➡️ class_id → classes(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| exams                       | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| lesson_plans                | ➡️ school_id → schools(id), ➡️ uploaded_by → profiles(id), ➡️ class_id → classes(id), ➡️ subject_id → subjects(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| lesson_plans                | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| notifications               | ➡️ school_id → schools(id), ➡️ recipient_id → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| notifications               | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| profiles                    | ➡️ school_id → schools(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| profiles                    | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| profiles                    | 🔒 username (UNIQUE), 🔒 email (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| school_admin_accounts       | ➡️ school_id → schools(id), ➡️ created_by → profiles(id), ➡️ user_id → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| school_admin_accounts       | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| school_admin_accounts       | 🔒 user_id (UNIQUE), 🔒 user_id (UNIQUE), 🔒 account_number (UNIQUE), 🔒 school_id (UNIQUE), 🔒 school_id (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| school_subscriptions        | ➡️ created_by → profiles(id), ➡️ school_id → schools(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| school_subscriptions        | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| schools                     | ➡️ updated_by → profiles(id), ➡️ created_by → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| schools                     | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| schools                     | 🔒 school_code (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| students                    | ➡️ class_id → classes(id), ➡️ user_id → profiles(id), ➡️ school_id → schools(id), ➡️ parent_id → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| students                    | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| students                    | 🔒 user_id (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| subjects                    | ➡️ school_id → schools(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| subjects                    | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| subjects                    | 🔒 school_id (UNIQUE), 🔒 school_id (UNIQUE), 🔒 code (UNIQUE), 🔒 code (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| system_audit_log            | ➡️ school_id → schools(id), ➡️ performed_by → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |
| system_audit_log            | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| system_settings             | ➡️ updated_by → profiles(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| system_settings             | 🔑 id                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
| system_settings             | 🔒 setting_key (UNIQUE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| teacher_subject_assignments | ➡️ school_id → schools(id), ➡️ created_by → profiles(id), ➡️ teacher_id → profiles(id), ➡️ subject_id → subjects(id)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
